df_index,final_price,list_price,bathrooms,parking,lat,long,mean_district_income,sqft,bedrooms_ag,total_bedrooms,is_house
10342,1041500,1099000,4,4,43.7386497,-79.43265269999998,72371,2310.1479046836484,4,6,1
10343,2500000,2580000,5,2,43.73053489999999,-79.42007779999999,123077,2750.0,4,5,1
10344,610000,619900,2,0,43.6526556,-79.3735713,53583,750.0,2,2,0
10345,326625,349900,1,1,43.79350720000001,-79.2364474,29573,550.0,1,1,1
10346,1200000,1200000,2,1,43.6755044,-79.39814190000001,112766,750.0,1,2,0
10347,1050000,989000,3,2,43.6288001,-79.505561,64140,1300.0,2,3,1
10348,675000,699000,3,1,43.7279806,-79.52194370000002,34168,1750.0,3,3,1
10349,661000,549900,1,0,43.6496195,-79.44388570000002,50580,750.0,1,1,0
10350,417000,399000,2,1,43.8229012,-79.27507059999998,28085,1100.0,2,3,0
10351,700000,679000,3,2,43.8094133,-79.2045563,29573,1586.3636363636363,3,4,1
10352,631000,649900,2,1,43.6901059,-79.4441165,39803,2310.1479046836484,1,2,1
10353,835000,849900,2,1,43.68415110000001,-79.4492191,35112,1300.0,3,4,1
10354,462000,469000,1,1,43.64028460000001,-79.5598172,52787,650.0,1,2,0
10355,600000,608000,2,1,43.6374036,-79.472125,71204,950.0,2,2,0
10356,705000,699900,2,5,43.7470453,-79.54436419999998,29528,1761.820652173913,3,3,1
10357,685000,598888,2,2,43.6244864,-79.490482,54438,950.0,2,2,0
10358,1055000,1120000,3,4,43.7910462,-79.16501640000001,40972,3250.0,4,4,1
10359,585000,585000,2,1,43.6237624,-79.49135249999998,54438,1100.0,2,3,0
10360,769000,769000,2,1,43.6419664,-79.38173959999997,70600,750.0,2,2,0
10361,820000,858900,2,4,43.7237994,-79.5359036,39003,1750.0,3,3,1
10362,720000,698900,2,2,43.7333998,-79.60952040000002,31771,2310.1479046836484,3,5,1
10363,530500,499000,3,1,43.8088582,-79.1717237,39556,1500.0,3,3,1
10364,1401000,1250000,4,1,43.6421021,-79.40402929999998,70623,2494.4444444444443,5,5,1
10365,735000,749900,3,1,43.66078419999999,-79.42349999999998,58071,1856.3063063063064,1,2,1
10366,860000,849900,3,1,43.7453374,-79.4945023,29958,1761.820652173913,4,5,1
10367,701000,550000,2,1,43.70462420000001,-79.4415999,34768,1300.0,3,3,0
10368,450000,469900,2,1,43.7079575,-79.48039920000002,32483,650.0,2,2,0
10369,655000,669800,2,0,43.6460058,-79.38990849999998,70600,750.0,1,2,0
10370,1200000,999900,3,0,43.6519127,-79.43257690000002,45737,1750.0,5,6,1
10371,510000,528800,2,1,43.7802523,-79.4481495,32724,1300.0,2,3,0
10372,670000,688000,1,2,43.7148185,-79.2500266,54360,2310.1479046836484,3,4,1
10373,820000,859000,3,2,43.7084639,-79.2599791,54360,2310.1479046836484,4,4,1
10374,630000,638500,2,2,43.7997237,-79.31625720000002,31826,1700.0,2,2,0
10375,849500,865500,3,2,43.708774,-79.26632359999998,36232,2310.1479046836484,3,5,1
10376,758000,699900,2,4,43.72349699999999,-79.25932999999998,30974,2310.1479046836484,3,4,1
10377,585000,499900,1,2,43.7283677,-79.273403,31383,1761.820652173913,3,3,1
10378,117000,123000,1,1,43.77030720000001,-79.52016409999997,25989,750.0,2,2,0
10379,535333,519900,1,1,43.6970158,-79.3906374,57039,650.0,1,1,0
10380,712000,728888,1,1,43.6455046,-79.3924571,70600,650.0,1,2,0
10381,570000,550000,2,1,43.6946819,-79.27341440000002,26793,850.0,2,2,0
10382,1830000,1799000,2,1,43.70609229999999,-79.4086907,89330,2310.1479046836484,4,5,1
10383,468000,479000,1,1,43.6246597,-79.48818680000002,54438,650.0,1,2,0
10384,553000,529800,1,0,43.70550619999999,-79.3978352,57039,650.0,1,1,0
10385,1320000,1069000,2,0,43.67106500000001,-79.3502996,73253,1761.820652173913,3,3,1
10386,1603000,1399000,4,1,43.6863706,-79.3440694,51846,1750.0,4,5,1
10387,1628000,1299000,4,0,43.67551829999999,-79.3410052,48511,2250.0,4,5,1
10388,950000,879900,2,0,43.6884056,-79.331439,51846,1761.820652173913,3,3,1
10389,1180500,996000,2,0,43.6707264,-79.3331671,53803,1750.0,4,4,1
10390,1030000,984500,2,1,43.68701420000001,-79.3239219,55225,1761.820652173913,3,3,1
10391,997920,799000,2,1,43.6700269,-79.3432333,73253,1750.0,4,4,1
10392,563000,570000,1,0,43.65055359999999,-79.35738190000002,70600,550.0,1,1,0
10393,1100000,998000,2,3,43.6354391,-79.55524059999998,52787,2310.1479046836484,3,4,1
10394,530000,529900,2,1,43.715099,-79.4797923,37108,650.0,2,2,0
10395,610000,609900,1,0,43.6475126,-79.3927022,70600,650.0,1,2,0
10396,445000,435000,1,0,43.65505539999999,-79.3847211,56526,550.0,1,1,0
10397,445000,479000,2,1,43.77119889999999,-79.2605313,33256,1100.0,2,2,0
10398,380000,378000,1,1,43.7733444,-79.2561489,33256,550.0,1,1,0
10399,865000,888000,2,5,43.7608495,-79.28092170000002,31692,1300.0,3,5,1
10400,685250,599900,2,0,43.6495978,-79.36554040000001,70600,950.0,1,2,0
10401,515222,399900,1,1,43.6495978,-79.36554040000001,70600,550.0,1,2,0
10402,555000,459900,1,1,43.6403804,-79.3973372,70600,550.0,1,1,0
10403,646000,660000,2,1,43.7683207,-79.3713203,52035,950.0,2,3,0
10404,1550000,1599000,3,2,43.64070570000001,-79.45190769999998,71204,2310.1479046836484,3,4,1
10405,1350000,1389000,4,1,43.6460891,-79.4445678,50580,1761.820652173913,4,5,1
10406,960000,990000,2,1,43.669963,-79.38615809999997,53583,750.0,2,2,0
10408,388000,429000,1,1,43.769571,-79.3686431,52035,250.0,1,1,0
10409,425000,429000,1,1,43.78048280000001,-79.4470506,32724,1100.0,2,2,0
10410,1002846,1079000,2,3,43.763701,-79.3642217,100516,1761.820652173913,2,3,1
10411,540000,499000,1,1,43.6673418,-79.37247049999998,63012,650.0,2,2,0
10412,790000,799900,2,3,43.69844310000001,-79.44065479999998,34768,2310.1479046836484,2,3,1
10413,1275000,1299000,2,2,43.59511759999999,-79.5036709,44101,2310.1479046836484,2,3,1
10414,881444,790000,2,2,43.59886760000001,-79.5009803,44101,2310.1479046836484,2,3,1
10415,750000,759000,4,2,43.817972,-79.21714879999998,29573,2310.1479046836484,3,4,1
10416,795000,829900,2,4,43.71951139999999,-79.589248,31771,2310.1479046836484,3,4,1
10417,560000,569990,2,0,43.70046540000001,-79.44354140000002,34768,850.0,2,2,1
10418,547000,560000,1,0,43.64393870000001,-79.4014775,70600,550.0,1,1,0
10419,1327000,1199000,2,3,43.6344414,-79.5103479,64140,2310.1479046836484,3,4,1
10420,892000,938000,3,2,43.6553273,-79.46819119999998,57465,1300.0,3,3,0
10421,637000,599000,1,0,43.6574191,-79.40149079999998,37422,650.0,1,2,0
10422,540500,529900,2,2,43.702023200000006,-79.2765933,36232,1100.0,3,3,1
10423,1200000,1199000,5,2,43.7058182,-79.29114899999998,36232,2310.1479046836484,4,4,1
10424,649900,649900,2,1,43.71506979999999,-79.45330129999998,38527,950.0,2,3,0
10425,1050000,950000,2,2,43.7011012,-79.30974870000001,43907,900.0,3,3,1
10427,1600000,1299000,4,1,43.66142860000001,-79.41605890000002,58071,1856.3063063063064,4,5,1
10428,2652000,2498000,5,1,43.6909363,-79.3983121,114174,2310.1479046836484,3,4,1
10429,3456000,3295000,3,2,43.6948136,-79.41880440000001,204521,2310.1479046836484,5,6,1
10430,1001000,899000,3,2,43.6369784,-79.52180829999998,52787,2250.0,3,3,1
10431,928000,969000,3,2,43.81925940000001,-79.32175600000002,31786,1750.0,3,3,1
10432,675000,679000,3,2,43.8117305,-79.205614,29573,2310.1479046836484,3,4,1
10433,1450000,1599000,4,0,43.6668572,-79.3634904,63012,1761.820652173913,4,4,1
10434,520000,530000,1,1,43.6493411,-79.37091240000002,70600,550.0,1,1,0
10435,655000,619900,1,1,43.6402671,-79.3910061,70600,650.0,1,2,0
10436,1347000,1195000,2,1,43.64209959999999,-79.40407650000002,70623,1750.0,5,5,1
10437,485000,499900,2,1,43.7739128,-79.32935920000001,36359,650.0,1,2,0
10438,705000,709000,2,1,43.7759301,-79.413286,45326,1100.0,2,3,0
10439,735000,725000,2,1,43.6565369,-79.3544975,58915,750.0,1,2,0
10440,589000,584900,2,1,43.68536659999999,-79.294191,54324,950.0,2,2,1
10441,620000,589999,2,1,43.63982499999999,-79.4164156,70623,650.0,1,2,0
10442,770800,799000,3,1,43.8066745,-79.37614609999999,47246,1500.0,3,3,1
10443,720000,735000,2,1,43.63634560000001,-79.40453500000002,70623,850.0,2,2,0
10444,420000,398800,2,1,43.7808971,-79.2498304,30878,850.0,2,2,0
10445,770000,699000,2,3,43.7946606,-79.3351216,36346,1761.820652173913,3,5,1
10446,950000,969900,3,4,43.7277396,-79.4871301,34168,2250.0,3,3,1
10447,770500,749000,2,3,43.7396882,-79.568224,32815,2310.1479046836484,3,3,1
10448,580000,589000,2,1,43.8076177,-79.1797216,39556,1856.3063063063064,2,3,1
10449,590000,599900,1,0,43.6450775,-79.3643417,70600,550.0,1,1,0
10450,560000,570000,1,1,43.6235341,-79.48009990000001,54438,550.0,1,2,0
10451,817000,819995,3,2,43.595876,-79.53496700000002,47384,1500.0,3,4,1
10452,850000,749900,2,1,43.64819650000001,-79.4197136,50694,950.0,2,2,1
10453,590000,579900,1,1,43.64486369999999,-79.3990598,70600,550.0,1,1,0
10454,661000,550000,1,1,43.6351391,-79.40194819999998,70623,650.0,1,2,0
10455,1094000,899000,2,1,43.6856623,-79.33650589999998,51846,2310.1479046836484,3,3,1
10456,1350000,899000,3,2,43.669206,-79.3503051,73253,1761.820652173913,3,3,1
10457,713000,649000,2,1,43.5895654,-79.54013590000002,47384,2310.1479046836484,1,2,1
10458,1036000,899900,2,1,43.6862249,-79.3405489,51846,2310.1479046836484,2,3,1
10459,652500,699900,3,2,43.71488739999999,-79.4512163,38527,1300.0,3,3,1
10460,1750000,1595000,2,2,43.6984469,-79.3673397,125564,1750.0,4,4,1
10461,540000,509999,1,1,43.6883933,-79.50121089999998,30827,2310.1479046836484,3,3,1
10462,1767000,1449000,2,0,43.667603,-79.349575,73253,2310.1479046836484,3,4,1
10463,717500,750000,2,1,43.6258247,-79.51627490000001,52787,1300.0,3,3,1
10464,4200000,4275000,5,4,43.6885242,-79.3768916,207903,3250.0,4,5,1
10465,1630000,1399000,4,1,43.6480753,-79.47774900000002,71204,2250.0,3,3,1
10466,765000,699000,2,1,43.7117823,-79.3916402,57039,950.0,2,3,0
10467,585000,499900,2,1,43.69401420000001,-79.2826643,26793,2310.1479046836484,2,4,1
10468,1498000,1498000,3,3,43.65037479999999,-79.53609240000002,52787,2310.1479046836484,2,3,1
10469,698000,699600,1,1,43.64643359999999,-79.39780640000002,70600,650.0,2,2,0
10470,588500,549000,1,1,43.63664199999999,-79.4057224,70623,650.0,1,1,0
10471,541000,495000,1,0,43.665106,-79.46251640000001,49709,650.0,1,1,0
10472,525000,499900,2,1,43.7199909,-79.3037298,35786,1300.0,4,4,0
10473,955000,899000,3,4,43.662392,-79.545965,99055,2310.1479046836484,3,3,1
10474,1356000,1178000,2,2,43.6677688,-79.4259948,39740,2310.1479046836484,3,3,1
10475,535000,541000,2,1,43.7951427,-79.2946633,31826,1700.0,3,3,1
10476,705000,600000,1,1,43.6674614,-79.31537800000002,55199,1100.0,2,2,1
10477,1300111,899000,2,1,43.6818247,-79.29121690000002,54324,2310.1479046836484,3,3,1
10478,1100000,889000,2,2,43.68032609999999,-79.4486278,41717,2310.1479046836484,3,3,1
10479,490000,490000,2,1,43.6534737,-79.58045909999998,47002,1500.0,4,4,1
10480,600000,619000,2,1,43.779359,-79.3515439,37379,1300.0,3,3,1
10481,670000,599900,2,1,43.679096,-79.460797,33528,1856.3063063063064,2,3,1
10482,382000,389900,2,1,43.7498989,-79.2685917,31692,1100.0,3,3,0
10483,881000,849000,2,1,43.6842307,-79.2765848,54360,2310.1479046836484,2,2,1
10484,840000,689000,2,1,43.674231,-79.307142,92580,850.0,2,2,0
10485,785000,815800,2,1,43.697677,-79.4495297,34768,2310.1479046836484,2,3,1
10486,744000,739900,3,3,43.798696,-79.23676669999998,29573,1761.820652173913,4,5,1
10487,565000,559999,2,1,43.6095324,-79.55709519999998,52787,850.0,2,2,0
10488,805000,799900,2,1,43.64108,-79.5706823,38255,2310.1479046836484,3,3,1
10489,525000,539900,1,1,43.6493806,-79.37453190000002,53583,250.0,0,0,0
10490,1415000,1388000,1,1,43.669963,-79.38615809999997,53583,1100.0,2,3,0
10491,810000,728000,2,1,43.663096900000006,-79.50301200000001,76629,2310.1479046836484,2,3,1
10492,550000,554900,1,1,43.76122879999999,-79.4088672,45326,650.0,1,2,0
10493,309000,324900,1,1,43.74889320000001,-79.2665658,31692,650.0,1,1,0
10494,1590000,1650000,3,2,43.66199049999999,-79.4340168,39740,1700.0,2,3,1
10495,625000,649000,1,1,43.6390962,-79.3864748,70600,850.0,2,3,0
10496,560000,499900,2,2,43.7510613,-79.4607024,45936,850.0,2,2,0
10497,399000,399000,1,1,43.79183560000001,-79.2374037,29573,750.0,1,2,0
10498,810000,839900,2,1,43.62382119999999,-79.47872790000002,54438,850.0,2,2,0
10499,868000,870000,2,1,43.6204502,-79.50704420000002,54438,1700.0,2,2,1
10500,1425000,1400000,2,2,43.649854,-79.4888684,76629,2310.1479046836484,3,3,1
10501,852000,750000,2,1,43.6659455,-79.32481179999998,46206,1300.0,3,3,1
10502,1050000,899000,2,0,43.6490622,-79.43385289999998,45737,1761.820652173913,3,3,1
10503,858000,888000,1,1,43.66721090000001,-79.3891532,56526,650.0,1,2,0
10504,507000,509000,1,0,43.6437654,-79.40135430000002,70600,550.0,1,1,0
10505,1115000,899000,2,1,43.68097789999999,-79.43800619999998,39803,1761.820652173913,4,5,1
10506,1512000,1399000,2,1,43.6809008,-79.43693499999998,39803,2250.0,4,4,1
10507,662000,670000,2,6,43.7628411,-79.5266869,25989,2310.1479046836484,3,3,1
10508,1025000,899000,2,1,43.6891812,-79.4319137,65274,1761.820652173913,3,3,1
10509,1400000,1399000,2,1,43.70186339999999,-79.38336890000002,85340,2310.1479046836484,3,3,1
10510,450000,459900,1,1,43.64074420000001,-79.5596541,52787,750.0,1,2,0
10511,705000,715000,4,2,43.7681749,-79.1636266,33323,2310.1479046836484,3,3,1
10512,1815000,1850000,5,4,43.6337778,-79.56666129999998,62378,4250.0,4,5,1
10513,906000,899900,2,1,43.6487175,-79.48618359999998,71204,1100.0,2,2,0
10514,420000,439000,1,1,43.6235341,-79.48009990000001,54438,250.0,1,1,0
10515,552500,569800,2,1,43.7802336,-79.4196728,34904,950.0,2,2,1
10516,683800,629000,2,1,43.7782756,-79.41542340000002,44576,850.0,2,2,0
10517,700000,659000,2,2,43.7557179,-79.25891309999999,33256,1761.820652173913,3,5,1
10518,880000,800000,2,6,43.7683405,-79.23861699999998,30878,1750.0,4,4,1
10519,550000,529900,2,1,43.765811,-79.3837757,52035,750.0,1,2,0
10521,2240000,2375000,4,4,43.7144187,-79.41689149999998,169203,2310.1479046836484,4,5,1
10522,950000,895000,2,4,43.7065694,-79.46354579999998,38527,2310.1479046836484,3,4,1
10523,394000,389900,2,2,43.7713344,-79.2869978,31692,1300.0,3,3,0
10524,532000,539000,2,1,43.79534280000001,-79.33029470000002,31826,1300.0,3,4,1
10525,750000,770000,4,4,43.7095943,-79.47634029999998,37108,1761.820652173913,4,5,1
10526,766000,749000,2,1,43.6919533,-79.31527990000002,47710,2310.1479046836484,2,3,1
10527,473000,478800,1,1,43.7674895,-79.41121919999998,45326,650.0,1,2,0
10528,572500,599000,1,0,43.7002209,-79.42776119999998,65274,650.0,1,1,0
10529,2700000,2995000,5,0,43.67321339999999,-79.39732640000003,112766,1761.820652173913,3,4,1
10530,1245000,999000,2,0,43.683207,-79.33775539999998,55225,1761.820652173913,3,3,1
10531,627000,599000,2,1,43.7674386,-79.4106934,45326,850.0,2,2,0
10532,686000,599000,1,1,43.6670865,-79.31376429999997,55199,1100.0,3,3,1
10533,523500,498000,2,1,43.7217092,-79.25721740000002,30974,2310.1479046836484,2,2,1
10534,607000,549900,1,1,43.69995369999999,-79.38750139999998,57039,750.0,1,2,0
10535,677000,684500,2,1,43.7511249,-79.46590599999998,29958,1300.0,2,3,0
10536,3750000,3500000,4,2,43.6778835,-79.39088309999998,112766,1761.820652173913,3,4,1
10537,473000,490000,1,0,43.6693009,-79.3841709,53583,250.0,0,0,0
10538,610000,615000,1,0,43.6694425,-79.38461149999998,53583,650.0,1,2,0
10539,530000,499900,1,0,43.64904110000001,-79.39226040000001,70600,650.0,1,1,0
10540,1090000,1000000,2,0,43.684331,-79.2959702,54324,2310.1479046836484,3,3,1
10541,525000,485000,2,1,43.6243998,-79.49101230000002,54438,750.0,1,2,0
10542,5275000,5580000,5,3,43.73875620000001,-79.3968402,308010,4250.0,5,6,1
10543,1190000,1199900,2,1,43.6475242,-79.38733470000003,70600,950.0,2,2,0
10544,1460000,1095000,2,1,43.7285388,-79.4158422,111730,1300.0,3,4,1
10545,752000,689900,2,0,43.6476273,-79.39040809999999,70600,750.0,2,2,0
10546,581600,585000,1,0,43.656674,-79.3834432,56526,850.0,1,1,0
10547,540000,545000,2,1,43.743883200000006,-79.4922058,29958,1300.0,4,5,1
10548,739000,739000,2,1,43.6610563,-79.3826698,53583,950.0,2,3,0
10549,655000,665000,1,1,43.64906320000001,-79.38865809999999,70600,650.0,1,2,0
10550,825000,848800,2,1,43.6701589,-79.3803887,53583,850.0,2,2,0
10551,1500000,1399000,2,2,43.6502549,-79.444828,50580,1300.0,3,3,0
10552,649000,649000,1,1,43.6701589,-79.3803887,53583,650.0,1,1,0
10553,2675000,2850000,5,2,43.6546805,-79.4530505,71204,2750.0,4,5,1
10554,610000,619900,2,1,43.776064700000006,-79.30803309999997,34200,1500.0,3,3,1
10555,909000,939000,4,4,43.8185008,-79.3257455,31786,2310.1479046836484,3,5,1
10556,1175000,995000,2,1,43.66493800000001,-79.33488419999998,53803,1761.820652173913,3,4,1
10557,541000,559000,1,1,43.6366747,-79.40647,70623,650.0,1,2,0
10558,635000,599000,3,2,43.6372895,-79.582044,62378,1500.0,3,3,0
10559,2125000,1979000,3,2,43.6654531,-79.3103397,92580,2250.0,3,3,1
10560,1280100,1199900,2,2,43.6365008,-79.51135819999998,64140,2310.1479046836484,3,5,1
10561,1005000,999000,3,2,43.6389719,-79.52549379999998,52787,2250.0,3,4,1
10562,430000,426000,1,1,43.6443244,-79.5285944,52787,550.0,1,1,0
10563,975000,975000,2,2,43.6633883,-79.54631619999998,99055,1300.0,3,4,1
10564,488000,489000,1,1,43.7770259,-79.41377290000001,45326,650.0,1,1,0
10565,1605000,1598000,3,1,43.6527148,-79.4865245,76629,2310.1479046836484,3,3,1
10566,720000,699000,2,0,43.6399547,-79.382025,70600,750.0,1,2,0
10567,1150000,998000,2,1,43.66040890000001,-79.485567,71888,2310.1479046836484,3,3,1
10568,579000,582999,1,1,43.6370874,-79.40453500000002,70623,650.0,1,2,0
10569,518000,539000,2,2,43.7958866,-79.4270483,34904,1100.0,2,2,0
10570,1249500,1288800,2,2,43.7878751,-79.4321262,34904,2310.1479046836484,3,5,1
10571,560000,568800,2,1,43.7792012,-79.3529609,37379,1300.0,2,3,1
10572,534463,399900,1,1,43.6858289,-79.45383919999998,35112,1761.820652173913,2,2,1
10573,512500,439900,1,0,43.63753029999999,-79.39817740000002,70600,550.0,1,2,0
10575,1389000,1399000,2,0,43.6746101,-79.28805,92580,1761.820652173913,4,5,1
10576,515000,545000,3,1,43.8101105,-79.3050379,31786,1500.0,3,4,1
10577,495000,499000,2,1,43.785517,-79.20647149999998,32291,1500.0,3,4,1
10578,608000,619900,1,0,43.6653563,-79.387999,56526,250.0,1,1,0
10579,750000,819000,5,2,43.767471,-79.50038359999998,29958,2250.0,6,8,1
10580,419000,399900,2,1,43.7538685,-79.5142792,27984,1300.0,3,3,1
10581,715500,699000,1,0,43.65584910000001,-79.35742409999997,58915,850.0,1,2,0
10582,385000,399000,1,1,43.78146339999999,-79.24775799999998,30878,650.0,1,2,0
10583,696500,699000,4,2,43.8043732,-79.260054,30414,1856.3063063063064,3,4,1
10584,830000,848000,2,5,43.72919470000001,-79.56765340000003,34418,2310.1479046836484,3,4,1
10585,1150000,1089500,4,5,43.7340492,-79.57344719999998,34418,4250.0,5,6,1
10586,325000,314900,2,1,43.7379132,-79.511363,27984,1300.0,3,3,0
10587,450000,449999,1,0,43.6375235,-79.40087700000002,70623,250.0,1,1,0
10588,1450000,1389000,2,2,43.6655376,-79.4366555,39740,2310.1479046836484,3,3,1
10589,362000,359900,1,1,43.686963,-79.5060488,30827,950.0,1,2,0
10590,570000,588000,2,1,43.7728097,-79.26176509999998,33256,1100.0,2,3,0
10591,1210000,1269000,3,4,43.74889779999999,-79.4495122,51181,2310.1479046836484,4,6,1
10592,625000,599900,2,2,43.6668986,-79.50152940000002,34059,900.0,2,2,1
10593,1408000,1199000,3,3,43.6706233,-79.28852950000002,92580,1761.820652173913,4,4,1
10594,720000,699900,2,1,43.6594307,-79.361023,34597,850.0,2,3,0
10595,3000000,3399000,3,3,43.6817419,-79.41353620000002,165047,3250.0,4,4,1
10596,840555,838900,2,2,43.69300689999999,-79.5543951,36674,2310.1479046836484,3,3,1
10597,435000,439900,1,1,43.62113370000001,-79.52121149999998,52787,550.0,1,1,0
10598,940000,899000,3,2,43.7760961,-79.1430261,54045,2250.0,4,5,1
10599,435000,399000,2,1,43.75241459999999,-79.2658163,31692,850.0,2,2,0
10600,815000,819900,2,2,43.6375235,-79.40087700000002,70623,950.0,2,3,0
10601,585000,595888,2,1,43.72358699999999,-79.32487859999998,28654,1300.0,2,3,0
10602,545000,558000,2,1,43.8147065,-79.32565670000002,31786,1300.0,3,4,0
10603,652000,659900,2,6,43.74028010000001,-79.3459416,67757,1300.0,2,2,0
10604,330000,349000,2,1,43.787277,-79.1950145,32291,1300.0,2,3,1
10605,882000,729900,2,1,43.6909682,-79.31135669999998,47710,1761.820652173913,2,3,1
10606,1170000,899000,1,0,43.6475338,-79.42373599999998,50694,1300.0,3,3,1
10607,435000,434900,1,0,43.6415686,-79.42460279999997,45737,250.0,1,1,0
10608,389900,399000,2,1,43.6399965,-79.5845307,47002,1100.0,2,2,0
10609,731100,759900,2,1,43.6393466,-79.39974149999998,70600,850.0,2,2,0
10610,575000,589900,2,1,43.6245272,-79.48527109999998,54438,750.0,2,2,0
10611,1535000,1600000,3,2,43.6245272,-79.48527109999998,54438,1900.0,3,4,0
10612,570000,580000,1,1,43.63664199999999,-79.4057224,70623,650.0,1,1,0
10613,400000,409900,1,0,43.655111,-79.3756429,53583,250.0,0,0,0
10614,855000,788000,4,2,43.7938584,-79.302387,31826,2310.1479046836484,4,5,1
10615,1500000,1529000,4,1,43.6664977,-79.3508804,73253,1761.820652173913,3,3,1
10616,340000,349900,1,0,43.6961831,-79.2929566,30430,950.0,2,2,0
10617,550000,499000,1,1,43.756899,-79.4045838,45326,650.0,1,2,0
10618,770000,699000,2,1,43.6415328,-79.4240715,45737,950.0,2,2,0
10619,715000,699000,2,1,43.6811843,-79.2846035,54324,1761.820652173913,3,4,1
